,case:Responsible_actor,Activity,monitoringResource,question,org:resource,timesincelastevent,timesincecasestart,timesincemidnight,event_nr,month,weekday,hour,open_cases,resource_multitasking,n_tasks,n_cases,n_acts,n_handoffs,ent_act,ent_case,ent_handoff,ratio_act_case,busyness,n_current_case,n_current_act,n_current_handoff,ratio_current_case,ratio_current_act,ratio_current_handoff,case:SUMleges,time:timestamp,Case ID,label
19209,4901428.0,start decision phase decision permitting sent,560950,EMPTY,560950,0.0,28800.0,1380,45,12,6,23,58,2,264,22,102,7,4.267683120291084,2.766905549330349,0.5157856747728534,12.0,0.3469119579500657,34,1,232,0.1287878787878787,0.0037878787878787,0.8787878787878788,0.0,2012-12-02 23:00:00+00:00,6189414,141899.03333333333
20363,4901428.0,set phase: phase permitting irrevocable,560950,EMPTY,560950,113098.6,141898.6,718,46,2,1,11,52,2,268,22,104,7,4.291901875301824,2.762689336112748,0.5192967732168078,12.181818181818182,0.319047619047619,35,1,235,0.1305970149253731,0.003731343283582,0.8768656716417911,0.0,2013-02-19 11:58:36+00:00,6189414,141899.03333333333
20364,4901428.0,objection lodged against decision,560950,False,560950,0.0,141898.6,718,47,2,1,11,52,2,269,22,105,7,4.3004555870515775,2.759940865360263,0.5178538118807547,12.227272727272728,0.3202380952380952,36,1,236,0.1338289962825278,0.0037174721189591,0.8773234200743495,0.0,2013-02-19 11:58:36+00:00,6189414,141899.03333333333
20365,4901428.0,phase decision irrevocable,560950,EMPTY,560950,0.25,141898.85,718,48,2,1,11,52,2,270,22,106,7,4.30895970642052,2.757123628204301,0.5164196138874347,12.272727272727272,0.3214285714285714,37,1,237,0.137037037037037,0.0037037037037037,0.8777777777777778,0.0,2013-02-19 11:58:51+00:00,6189414,141899.03333333333
20366,4901428.0,read publication date field,560950,EMPTY,560950,0.0,141898.85,718,49,2,1,11,52,2,271,22,107,7,4.317414731595493,2.754241106428902,0.5149940973935802,12.318181818181818,0.3226190476190476,38,1,238,0.1402214022140221,0.003690036900369,0.8782287822878229,0.0,2013-02-19 11:58:51+00:00,6189414,141899.03333333333
20367,4901428.0,register deadline,560950,EMPTY,560950,0.0,141898.85,718,50,2,1,11,52,2,272,22,107,7,4.318800776954435,2.75129658561357,0.5135771815807078,12.363636363636363,0.3238095238095238,39,3,239,0.1433823529411764,0.0110294117647058,0.8786764705882353,0.0,2013-02-19 11:58:51+00:00,6189414,141899.03333333333
20368,4901428.0,stop all running subcases 2b,560950,EMPTY,560950,0.15,141899.0,719,51,2,1,11,52,2,273,22,108,7,4.3271847962805445,2.748293169869497,0.5121687866391516,12.409090909090908,0.325,40,1,240,0.1465201465201465,0.0036630036630036,0.8791208791208791,0.0,2013-02-19 11:59:00+00:00,6189414,141899.03333333333
20369,4901428.0,phase case handled,560950,EMPTY,560950,0.0,141899.0,719,52,2,1,11,52,2,274,22,109,7,4.335520987041703,2.745233795141937,0.5107688337523929,12.454545454545457,0.3261904761904762,41,1,241,0.1496350364963503,0.0036496350364963,0.8795620437956204,0.0,2013-02-19 11:59:00+00:00,6189414,141899.03333333333
20370,4901428.0,phase archived case,560950,EMPTY,560950,0.0,141899.0,719,53,2,1,11,52,2,275,22,110,7,4.343809822390549,2.742121241250333,0.5093772450816773,12.5,0.3273809523809524,42,1,242,0.1527272727272727,0.0036363636363636,0.88,0.0,2013-02-19 11:59:00+00:00,6189414,141899.03333333333
20371,4901428.0,close case,560950,EMPTY,560950,0.0333333333333333,141899.03333333333,719,54,2,1,11,51,2,276,22,111,7,4.35205176897474,2.7389581428135736,0.5079939437509146,12.545454545454543,0.3285714285714285,43,1,243,0.1557971014492753,0.0036231884057971,0.8804347826086957,0.0,2013-02-19 11:59:02+00:00,6189414,141899.03333333333
18821,4901428.0,register submission date request,560872,EMPTY,560872,0.0,0.0,1380,1,11,6,23,56,12,4535,324,116,12,3.752141670728385,5.518358704709971,0.4044004679295145,13.996913580246911,5.844072164948454,1,300,300,0.0002205071664829,0.0661521499448732,0.0661521499448732,151.5714,2012-11-18 23:00:00+00:00,6196539,21600.0
18844,4901428.0,OLO messaging active,3273854,False,560872,963.85,963.85,903,2,11,0,15,53,8,4556,324,116,12,3.755887327798238,5.520684906375674,0.4029699499022522,14.061728395061728,5.871134020618556,2,126,4148,0.0004389815627743,0.0276558384547849,0.9104477611940298,151.5714,2012-11-19 15:03:51+00:00,6196539,21600.0
18845,4901428.0,phase application received,3273854,EMPTY,560872,0.0166666666666666,963.8666666666668,903,3,11,0,15,53,8,4557,324,116,12,3.7556694652522618,5.521122493088571,0.4029021065869888,14.064814814814817,5.872422680412371,3,288,4149,0.0006583278472679,0.0631994733377221,0.9104674127715604,151.5714,2012-11-19 15:03:52+00:00,6196539,21600.0
18846,4901428.0,send confirmation receipt,3273854,True,560872,0.0166666666666666,963.8833333333332,903,4,11,0,15,53,8,4558,324,116,12,3.755343678562594,5.521485386119062,0.4028342883062386,14.067901234567902,5.873711340206185,4,471,4150,0.0008775778850372,0.1033347959631417,0.9104870557261956,151.5714,2012-11-19 15:03:53+00:00,6196539,21600.0
18847,4901428.0,send confirmation receipt,3273854,EMPTY,560872,2.966666666666667,966.85,906,5,11,0,15,53,8,4559,324,116,12,3.755017617212693,5.521792745495068,0.4027664950457073,14.070987654320987,5.875,5,472,4151,0.0010967317394165,0.1035314762009212,0.9105066900636104,151.5714,2012-11-19 15:06:51+00:00,6196539,21600.0
18848,4901428.0,regular procedure without MER,3273854,True,560872,0.1833333333333333,967.0333333333332,907,6,11,0,15,53,8,4560,324,116,12,3.754843985735936,5.522055861338638,0.4026987267911104,14.074074074074074,5.876288659793815,6,236,4152,0.0013157894736842,0.0517543859649122,0.9105263157894736,151.5714,2012-11-19 15:07:02+00:00,6196539,21600.0
18849,4901428.0,forward to the competent authority,3273854,False,560872,0.0,967.0333333333332,907,7,11,0,15,53,8,4561,324,116,12,3.754635288801475,5.522282197110236,0.4026309835281758,14.07716049382716,5.877577319587629,7,277,4153,0.0015347511510633,0.0607322955492216,0.9105459329094496,151.5714,2012-11-19 15:07:02+00:00,6196539,21600.0
18850,4901428.0,start WABOprocedure,3273854,EMPTY,560872,0.0166666666666666,967.05,907,8,11,0,15,53,8,4562,324,116,12,3.754786780342197,5.522477059737729,0.4025632652426411,14.080246913580249,5.878865979381444,8,54,4154,0.0017536168347216,0.0118369136343708,0.9105655414291978,151.5714,2012-11-19 15:07:03+00:00,6196539,21600.0
18851,4901428.0,create procedure confirmation,3273854,False,560872,0.1,967.15,907,9,11,0,15,53,8,4563,324,116,12,3.755611083807169,5.522644418947363,0.4024955719202558,14.083333333333334,5.880154639175258,9,3,4155,0.0019723865877712,0.0006574621959237,0.910585141354372,151.5714,2012-11-19 15:07:09+00:00,6196539,21600.0
18852,4901428.0,registration date publication,3273854,EMPTY,560872,0.25,967.4,907,10,11,0,15,53,8,4564,324,116,12,3.7555008547377775,5.522787357377927,0.4024279035467798,14.08641975308642,5.881443298969073,10,177,4156,0.002191060473269,0.0387817703768624,0.9106047326906224,151.5714,2012-11-19 15:07:24+00:00,6196539,21600.0
18854,4901428.0,enter senddate acknowledgement,3273854,EMPTY,560872,472.6,1440.0,1380,11,11,0,23,54,8,4565,324,116,12,3.755290810023451,5.522908338720269,0.4023602601079844,14.089506172839506,5.875160875160876,11,279,4157,0.0024096385542168,0.061117196056955,0.9106243154435926,151.5714,2012-11-19 23:00:00+00:00,6196539,21600.0
18991,4901428.0,create publication document,3273854,False,3273854,10735.016666666666,12175.016666666666,595,12,11,1,9,52,3,4253,183,130,11,3.793846505754075,5.125955022534161,0.265221145363273,23.240437158469945,6.145953757225434,1,25,107,0.0002351281448389,0.0058782036209734,0.0251587114977662,151.5714,2012-11-27 09:55:01+00:00,6196539,21600.0
18992,4901428.0,create subcases completeness,3273854,False,3273854,0.3333333333333333,12175.35,595,13,11,1,9,52,3,4254,183,131,11,3.795153899017911,5.12662339302463,0.2651705268203389,23.24590163934426,6.147398843930636,2,1,4047,0.000470145745181,0.0002350728725905,0.9513399153737658,151.5714,2012-11-27 09:55:21+00:00,6196539,21600.0
18993,4901428.0,procedure change,3273854,False,3273854,0.5166666666666667,12175.866666666669,595,14,11,1,9,52,3,4255,183,131,11,3.794877141122442,5.127168532066952,0.265119929244113,23.25136612021858,6.148843930635838,3,311,4048,0.0007050528789659,0.0730904817861339,0.9513513513513514,151.5714,2012-11-27 09:55:52+00:00,6196539,21600.0
18994,4901428.0,request complete,3273854,True,3273854,0.2333333333333333,12176.1,596,15,11,1,9,52,3,4256,183,131,11,3.794705689608541,5.12763363038229,0.265069352621178,23.256830601092897,6.1502890173410405,4,199,4049,0.0009398496240601,0.0467575187969924,0.9513627819548872,151.5714,2012-11-27 09:56:06+00:00,6196539,21600.0
18995,4901428.0,phase application receptive,3273854,EMPTY,3273854,0.0166666666666666,12176.116666666669,596,16,11,1,9,52,3,4257,183,131,11,3.794585758795531,5.128039211015352,0.2650187969381277,23.262295081967213,6.151734104046243,5,160,4050,0.0011745360582569,0.0375851538642236,0.9513742071881608,151.5714,2012-11-27 09:56:07+00:00,6196539,21600.0
18996,4901428.0,procedure change after completeness,3273854,False,3273854,0.2,12176.316666666668,596,17,11,1,9,52,3,4258,183,131,11,3.794825525666424,5.128397367648989,0.2649682621815682,23.26775956284153,6.1531791907514455,6,35,4051,0.0014091122592766,0.0082198215124471,0.9513856270549552,151.5714,2012-11-27 09:56:19+00:00,6196539,21600.0
18997,4901428.0,send letter in progress,3273854,False,3273854,0.1,12176.416666666666,596,18,11,1,9,52,3,4259,183,131,11,3.794710191650896,5.128716095206307,0.2649177483381165,23.27322404371585,6.154624277456647,7,157,4052,0.0016435783047663,0.036863113406903,0.9513970415590516,151.5714,2012-11-27 09:56:25+00:00,6196539,21600.0
18998,4901428.0,treat subcases content,3273854,EMPTY,3273854,0.0333333333333333,12176.45,596,19,11,1,9,52,3,4260,183,131,11,3.7945919860013135,5.129001078697839,0.2648672553944018,23.27868852459016,6.15606936416185,8,159,4053,0.0018779342723004,0.0373239436619718,0.9514084507042252,151.5714,2012-11-27 09:56:27+00:00,6196539,21600.0
18999,4901428.0,completed subcases content,3273854,EMPTY,3273854,0.0333333333333333,12176.483333333334,596,20,11,1,9,52,3,4261,183,131,11,3.794472414898421,5.129256570802905,0.2648167833370647,23.28415300546448,6.157514450867052,9,160,4054,0.0021121802393804,0.0375498709223187,0.9514198544942502,151.5714,2012-11-27 09:56:29+00:00,6196539,21600.0
19000,4901428.0,procedure change,3273854,False,3273854,0.05,12176.533333333333,596,21,11,1,9,52,3,4262,183,131,11,3.794195902736044,5.129485873989896,0.2647663321527569,23.2896174863388,6.158959537572255,10,312,4055,0.002346316283435,0.0732050680431722,0.9514312529328952,151.5714,2012-11-27 09:56:32+00:00,6196539,21600.0
19001,4901428.0,article 34  WABO applies,3273854,False,3273854,0.0166666666666666,12176.55,596,22,11,1,9,52,3,4263,183,131,11,3.7940780660674553,5.1296916277254025,0.2647159018281425,23.295081967213115,6.160404624277457,11,159,4056,0.0025803424818203,0.0372976776917663,0.9514426460239268,151.5714,2012-11-27 09:56:33+00:00,6196539,21600.0
19002,4901428.0,phase advice known,3273854,EMPTY,3273854,0.0166666666666666,12176.566666666668,596,23,11,1,9,52,3,4264,183,131,11,3.793960339682622,5.12987599035943,0.2646654923498965,23.30054644808743,6.161849710982659,12,159,4057,0.0028142589118198,0.0372889305816135,0.9514540337711068,151.5714,2012-11-27 09:56:34+00:00,6196539,21600.0
19003,4901428.0,assessment of content completed,3273854,EMPTY,3273854,0.0,12176.566666666668,596,24,11,1,9,52,3,4265,183,131,11,3.793842723491069,5.130040759967299,0.2646151037047055,23.306010928961747,6.163294797687861,13,159,4058,0.0030480656506447,0.0372801875732708,0.9514654161781946,151.5714,2012-11-27 09:56:34+00:00,6196539,21600.0
19004,4901428.0,grounds for refusal,3273854,False,3273854,0.0333333333333333,12176.6,596,25,11,1,9,52,3,4266,183,131,11,3.793725217402417,5.130187457800508,0.2645647358792677,23.311475409836067,6.164739884393064,14,159,4059,0.0032817627754336,0.0372714486638537,0.9514767932489452,151.5714,2012-11-27 09:56:36+00:00,6196539,21600.0
19005,4901428.0,ask stakeholders views,3273854,False,3273854,0.0333333333333333,12176.633333333331,596,26,11,1,9,52,3,4267,183,131,11,3.793613811620252,5.13031738778316,0.2645143888602927,23.316939890710383,6.166184971098266,15,155,4060,0.0035153503632528,0.0363252870869463,0.9514881649871104,151.5714,2012-11-27 09:56:38+00:00,6196539,21600.0
19006,4901428.0,suspension ground applicable,3273854,False,3273854,0.0166666666666666,12176.65,596,27,11,1,9,52,3,4268,183,131,11,3.793501001318545,5.130431680080557,0.264464062634502,23.3224043715847,6.167630057803469,16,156,4061,0.0037488284910965,0.0365510777881911,0.9514995313964386,151.5714,2012-11-27 09:56:39+00:00,6196539,21600.0
19007,4901428.0,coordination of application,3273854,False,3273854,0.05,12176.7,596,28,11,1,9,52,3,4269,183,132,11,3.794804706343808,5.13053132373972,0.264413757188628,23.327868852459016,6.16907514450867,17,1,4062,0.0039821972358866,0.0002342468962286,0.9515108924806748,151.5714,2012-11-27 09:56:42+00:00,6196539,21600.0
19008,4901428.0,creating environmental permit decision,3273854,EMPTY,3273854,0.0333333333333333,12176.733333333334,596,29,11,1,9,52,3,4270,183,132,11,3.794693290639811,5.130617191628278,0.2643634725094149,23.33333333333333,6.170520231213873,18,155,4063,0.004215456674473,0.0362997658079625,0.9515222482435596,151.5714,2012-11-27 09:56:44+00:00,6196539,21600.0
19009,4901428.0,by law,3273854,False,3273854,0.0,12176.733333333334,596,30,11,1,9,52,3,4271,183,132,11,3.7945819819420072,5.130690059818267,0.2643132085836183,23.33879781420765,6.171965317919075,19,155,4064,0.0044486068836338,0.0362912666822758,0.9515335986888316,151.5714,2012-11-27 09:56:44+00:00,6196539,21600.0
19010,4901428.0,set decision status,3273854,EMPTY,3273854,0.0166666666666666,12176.75,596,31,11,1,9,52,3,4272,183,133,11,3.795884682866249,5.130750622880901,0.2642629653980048,23.34426229508197,6.173410404624278,20,1,4065,0.0046816479400749,0.0002340823970037,0.9515449438202248,151.5714,2012-11-27 09:56:45+00:00,6196539,21600.0
19011,4901428.0,decision date prior to decision,3273854,False,3273854,0.0666666666666666,12176.816666666668,596,32,11,1,9,52,3,4273,183,133,11,3.7961310113055866,5.130799506117203,0.2642127429393534,23.349726775956285,6.17485549132948,21,34,4066,0.0049145799204306,0.0079569389187924,0.9515562836414696,151.5714,2012-11-27 09:56:49+00:00,6196539,21600.0
19164,4901428.0,generating decision environmental permit,3273854,EMPTY,560890,4175.533333333334,16352.35,452,33,11,4,7,56,3,2770,264,118,12,3.649228774909158,5.299604899432572,0.4932104310631705,10.492424242424242,3.718120805369128,1,144,150,0.0003610108303249,0.051985559566787,0.0541516245487364,151.5714,2012-11-30 07:32:21+00:00,6196539,21600.0
19165,4901428.0,phase decision ready,560890,EMPTY,560890,0.0833333333333333,16352.433333333332,452,34,11,4,7,56,3,2771,264,119,12,3.65113334160276,5.300413590815584,0.4930732167088684,10.49621212121212,3.719463087248322,2,1,2475,0.0007217610970768,0.0003608805485384,0.8931793576326236,151.5714,2012-11-30 07:32:26+00:00,6196539,21600.0
19166,4901428.0,submit decision,560890,False,560890,0.0,16352.433333333332,452,35,11,4,7,56,3,2772,264,119,12,3.651467453376616,5.301033066958346,0.4929360857848871,10.5,3.720805369127517,3,29,2476,0.001082251082251,0.0104617604617604,0.8932178932178932,151.5714,2012-11-30 07:32:26+00:00,6196539,21600.0
19167,4901428.0,phase decision taken,560890,EMPTY,560890,3.933333333333333,16356.366666666669,456,36,11,4,7,56,3,2773,264,119,12,3.651189556965504,5.30152968833172,0.4927990382128658,10.50378787878788,3.7221476510067113,4,156,2477,0.0014424810674359,0.0562567616300036,0.8932564010097368,151.5714,2012-11-30 07:36:22+00:00,6196539,21600.0
19168,4901428.0,register objection and appeal periods,560890,42,560890,0.0833333333333333,16356.45,456,37,11,4,7,56,3,2774,264,119,12,3.651197153018366,5.301934996020277,0.4926620739145419,10.507575757575758,3.723489932885906,5,71,2478,0.0018024513338139,0.0255948089401586,0.893294881038212,151.5714,2012-11-30 07:36:27+00:00,6196539,21600.0
19169,4901428.0,creating cover letter decision,560890,True,560890,1.7833333333333334,16358.233333333334,458,38,11,4,7,56,3,2775,264,120,12,3.653098784972,5.302267581092397,0.4925251928117531,10.511363636363637,3.724832214765101,6,1,2479,0.0021621621621621,0.0003603603603603,0.8933333333333333,151.5714,2012-11-30 07:38:14+00:00,6196539,21600.0
19170,4901428.0,transcript decision environmental permit to stakeholders,560890,EMPTY,560890,0.4666666666666667,16358.7,458,39,11,4,7,56,3,2776,264,120,12,3.652644939231761,5.302539736847299,0.4923883948264352,10.515151515151516,3.7261744966442953,7,254,2480,0.002521613832853,0.0914985590778098,0.8933717579250721,151.5714,2012-11-30 07:38:42+00:00,6196539,21600.0
19171,4901428.0,phase decision sent,560890,EMPTY,560890,0.2833333333333333,16358.983333333334,458,40,11,4,7,56,3,2777,264,120,12,3.652899459161093,5.302760206918736,0.4922516798806236,10.518939393939394,3.7275167785234897,8,36,2481,0.0028808066258552,0.0129636298163485,0.8934101548433562,151.5714,2012-11-30 07:38:59+00:00,6196539,21600.0
19172,4901428.0,enter senddate decision environmental permit,560890,EMPTY,560890,0.0,16358.983333333334,458,41,11,4,7,56,3,2778,264,120,12,3.652404741493048,5.302935533573383,0.492115047896452,10.522727272727272,3.728859060402685,9,285,2482,0.0032397408207343,0.1025917926565874,0.8934485241180705,151.5714,2012-11-30 07:38:59+00:00,6196539,21600.0
19173,4901428.0,create publication document,560890,False,560890,0.0666666666666666,16359.05,459,42,11,4,7,56,3,2779,264,120,12,3.652630229660149,5.303070798495959,0.4919784987961526,10.526515151515152,3.73020134228188,10,39,2483,0.0035984166966534,0.0140338251169485,0.8934868657790572,151.5714,2012-11-30 07:39:03+00:00,6196539,21600.0
19321,4901428.0,record date of decision environmental permit,560890,EMPTY,560890,5240.95,21600.0,1380,43,12,0,23,56,6,2814,267,122,12,3.6619000380566535,5.3175722658266125,0.490748765938369,10.539325842696629,3.7570093457943927,11,36,2515,0.0039090262970859,0.0127931769722814,0.8937455579246624,151.5714,2012-12-03 23:00:00+00:00,6196539,21600.0
